source|target|similarity
90ef7a08-f371-56a4-bc71-a2ac5e6b9f90|a0b3510a-429a-5e36-b1dd-074761891384|0.7315483
90ef7a08-f371-56a4-bc71-a2ac5e6b9f90|1e37a627-ca2d-55a1-9f87-24d628e28f48|0.7280703
90ef7a08-f371-56a4-bc71-a2ac5e6b9f90|eb442cd7-6de0-52c8-8469-ea55ff081ae5|0.7128403
90ef7a08-f371-56a4-bc71-a2ac5e6b9f90|6b76b77a-6834-5bbb-9578-b45444fcbb11|0.7113835
90ef7a08-f371-56a4-bc71-a2ac5e6b9f90|a67f14c2-9ec7-5118-bea2-d3ce358c798b|0.7972166
90ef7a08-f371-56a4-bc71-a2ac5e6b9f90|23feef02-912c-5090-baeb-d75d49d8a6fa|0.73506963
90ef7a08-f371-56a4-bc71-a2ac5e6b9f90|6b6ba767-2e63-504b-b72d-a4955d52135c|0.79927593
90ef7a08-f371-56a4-bc71-a2ac5e6b9f90|3cf36529-c850-580d-bf58-4503b9a4cdc2|0.82371974
90ef7a08-f371-56a4-bc71-a2ac5e6b9f90|315d78ea-3e00-5910-ba06-c617a6f56b67|0.84738207
90ef7a08-f371-56a4-bc71-a2ac5e6b9f90|7ff4566d-e6e6-5a17-afca-58f38e27e864|0.73322433
90ef7a08-f371-56a4-bc71-a2ac5e6b9f90|2da06741-60a3-5d1c-9472-b0439c90e8ff|0.7066558
90ef7a08-f371-56a4-bc71-a2ac5e6b9f90|4b2039bc-2912-5a9f-8ad7-bf04d7388178|0.81830513
90ef7a08-f371-56a4-bc71-a2ac5e6b9f90|2de61511-7ba2-55e7-96b8-ada5bd7781ac|0.8286325
90ef7a08-f371-56a4-bc71-a2ac5e6b9f90|31d3c86f-df1d-520a-ad1e-4c4a78647eca|0.7973581
90ef7a08-f371-56a4-bc71-a2ac5e6b9f90|9eddc0cb-9a7b-5915-b91c-7fedd1d7ea0e|0.79530394
90ef7a08-f371-56a4-bc71-a2ac5e6b9f90|bbe996d4-c0eb-5f08-a0b5-71738338c5fa|0.8163366
90ef7a08-f371-56a4-bc71-a2ac5e6b9f90|5729c3db-4f31-501f-b79c-e84d69d3d9ee|0.7725538
ad1a9098-7d15-51d9-a2c1-a8c5c55e40bb|60f92c9e-dfce-59ce-b792-384d8506e2b3|0.7142239
ad1a9098-7d15-51d9-a2c1-a8c5c55e40bb|7d814873-b744-5ac8-838e-3deaa5cc113e|0.76244134
ad1a9098-7d15-51d9-a2c1-a8c5c55e40bb|4bc22b6b-5a3d-52e9-a9f3-e644ee14187d|0.76015365
b7318371-148f-5852-99f5-e3ad9aa7f8a5|293b24de-3fd7-58ea-88ad-24bc2e20e269|0.80122447
b7318371-148f-5852-99f5-e3ad9aa7f8a5|809171a3-ebd7-59b6-b234-1965c9a80ee5|0.7510071
b7318371-148f-5852-99f5-e3ad9aa7f8a5|199f6dfd-a6ea-5996-9eac-b88a1f5b3c7d|0.8898927
b7318371-148f-5852-99f5-e3ad9aa7f8a5|fba52580-e743-5f23-a902-2d0dd3c88d21|0.7447383
b7318371-148f-5852-99f5-e3ad9aa7f8a5|7d80185f-0a2d-5436-8c8f-9256e518daa8|0.81726515
b7318371-148f-5852-99f5-e3ad9aa7f8a5|ab12d394-5012-5c6f-9da4-5cb1efe83441|0.80448157
8d9b1c34-9b26-5ef3-a22f-cba76d84a057|80170b2e-3e72-52fc-91be-b1cf2156c44c|0.78223306
8d9b1c34-9b26-5ef3-a22f-cba76d84a057|046b0758-0230-5e3b-91d1-5c29ad4ae70d|0.9435914
1f5662d1-a80c-5521-8153-7f6f4d45ca39|771a2358-ddbd-531c-bc47-6ca485a4bfc1|0.71624535
1f5662d1-a80c-5521-8153-7f6f4d45ca39|6eab57c8-bff9-5da9-9a6f-473762a2e2e0|0.73916745
1f5662d1-a80c-5521-8153-7f6f4d45ca39|5e80ba66-736f-5eba-8a86-3514615b9192|0.7015643
1f5662d1-a80c-5521-8153-7f6f4d45ca39|57d35ee1-d70e-5a84-b5f8-f49f6813c9a2|0.72370917
1f5662d1-a80c-5521-8153-7f6f4d45ca39|d3ce4611-f180-58dd-8162-4475ce4ccca4|0.7314905
1f5662d1-a80c-5521-8153-7f6f4d45ca39|1e37a627-ca2d-55a1-9f87-24d628e28f48|0.7023226
1f5662d1-a80c-5521-8153-7f6f4d45ca39|23feef02-912c-5090-baeb-d75d49d8a6fa|0.7102809
1f5662d1-a80c-5521-8153-7f6f4d45ca39|2de61511-7ba2-55e7-96b8-ada5bd7781ac|0.776098
ee8f5128-edde-5bc6-a263-ca003381dd38|762e507d-fd56-56cd-bc5e-eea417faeb2c|0.8019152
ee8f5128-edde-5bc6-a263-ca003381dd38|71327753-8af1-5a2b-b8c3-029349850034|0.70598423
ee8f5128-edde-5bc6-a263-ca003381dd38|0cec1bd3-dc5f-5a57-b2ae-bd26196f64b1|0.71788776
ee8f5128-edde-5bc6-a263-ca003381dd38|204952cc-3ef0-5cee-9a74-64d7d8d18698|0.7479827
ee8f5128-edde-5bc6-a263-ca003381dd38|eb442cd7-6de0-52c8-8469-ea55ff081ae5|0.7754075
ee8f5128-edde-5bc6-a263-ca003381dd38|3dd34e09-7fd6-517f-af81-2af0a8f969ca|0.725225
ee8f5128-edde-5bc6-a263-ca003381dd38|6b76b77a-6834-5bbb-9578-b45444fcbb11|0.762141
ee8f5128-edde-5bc6-a263-ca003381dd38|e6e3549d-181c-56e6-a32b-3453a7084b19|0.7843936
ee8f5128-edde-5bc6-a263-ca003381dd38|992329bf-cc57-55bd-9d79-8c97d9423c4b|0.7321066
ee8f5128-edde-5bc6-a263-ca003381dd38|31d3c86f-df1d-520a-ad1e-4c4a78647eca|0.8152645
ee8f5128-edde-5bc6-a263-ca003381dd38|9eddc0cb-9a7b-5915-b91c-7fedd1d7ea0e|0.8286505
106acd7a-c03a-566d-bd90-aec365cde3d7|fc4fee86-f3df-55d0-ba90-ebbb23b5664c|0.80613273
106acd7a-c03a-566d-bd90-aec365cde3d7|e757f1a1-4196-5939-ae76-56f6eece4e64|0.8125315
106acd7a-c03a-566d-bd90-aec365cde3d7|9def9610-8323-55d6-a758-db761bf61501|0.84607863
106acd7a-c03a-566d-bd90-aec365cde3d7|0b530302-859a-5bd0-bd0e-3a3d7edd1b22|0.7014925
106acd7a-c03a-566d-bd90-aec365cde3d7|eb1986b1-4503-51ca-a379-12d226e357a6|0.77871895
106acd7a-c03a-566d-bd90-aec365cde3d7|277ffc69-bd44-504c-8fb9-2a160a712cd9|0.82276773
106acd7a-c03a-566d-bd90-aec365cde3d7|4df9a659-3fc9-5359-83aa-89e56f1edeb8|0.8640508
36b4c10e-3d16-5335-b35e-db40df93106e|80170b2e-3e72-52fc-91be-b1cf2156c44c|0.7465134
36b4c10e-3d16-5335-b35e-db40df93106e|0992f71e-f38a-5a70-a8d0-1b1c1687fcbc|0.72084165
36b4c10e-3d16-5335-b35e-db40df93106e|d71cc949-4bfe-5979-ab8e-cadc2376f792|0.7416193
293b24de-3fd7-58ea-88ad-24bc2e20e269|4bc22b6b-5a3d-52e9-a9f3-e644ee14187d|0.7007626
293b24de-3fd7-58ea-88ad-24bc2e20e269|809171a3-ebd7-59b6-b234-1965c9a80ee5|0.8978481
293b24de-3fd7-58ea-88ad-24bc2e20e269|199f6dfd-a6ea-5996-9eac-b88a1f5b3c7d|0.7006752
293b24de-3fd7-58ea-88ad-24bc2e20e269|fba52580-e743-5f23-a902-2d0dd3c88d21|0.78014976
293b24de-3fd7-58ea-88ad-24bc2e20e269|7d80185f-0a2d-5436-8c8f-9256e518daa8|0.8763688
293b24de-3fd7-58ea-88ad-24bc2e20e269|ab12d394-5012-5c6f-9da4-5cb1efe83441|0.8193757
3b8abb06-4287-5977-a92b-1abf749fa537|5ba80fb0-369b-5b91-b581-102ccf7142de|0.80390614
3b8abb06-4287-5977-a92b-1abf749fa537|57d35ee1-d70e-5a84-b5f8-f49f6813c9a2|0.741211
3b8abb06-4287-5977-a92b-1abf749fa537|7ff4566d-e6e6-5a17-afca-58f38e27e864|0.8606648
3b8abb06-4287-5977-a92b-1abf749fa537|e6e3549d-181c-56e6-a32b-3453a7084b19|0.70925367
3b8abb06-4287-5977-a92b-1abf749fa537|a7a57862-6871-5ca1-8fae-b3a4d873c35f|0.7529444
16abbd78-b361-5bfa-ab2b-4f64f61f1dae|9889f8df-3138-53db-9a05-6424acdbcee7|0.91718364
16abbd78-b361-5bfa-ab2b-4f64f61f1dae|d115cee9-2773-5507-b6ce-ce3657a61370|0.7474875
16abbd78-b361-5bfa-ab2b-4f64f61f1dae|302de0f7-1196-53bb-889d-f3df206a2b0d|0.76672536
16abbd78-b361-5bfa-ab2b-4f64f61f1dae|48fc22b3-b9d8-51cb-a94e-8a51aa71580d|0.76156384
16abbd78-b361-5bfa-ab2b-4f64f61f1dae|6adab221-5a24-5f9a-89b9-2b55db089eeb|0.77414256
9889f8df-3138-53db-9a05-6424acdbcee7|d115cee9-2773-5507-b6ce-ce3657a61370|0.76843464
9889f8df-3138-53db-9a05-6424acdbcee7|302de0f7-1196-53bb-889d-f3df206a2b0d|0.7835664
9889f8df-3138-53db-9a05-6424acdbcee7|48fc22b3-b9d8-51cb-a94e-8a51aa71580d|0.75706965
9889f8df-3138-53db-9a05-6424acdbcee7|6adab221-5a24-5f9a-89b9-2b55db089eeb|0.79096735
8eb5f009-e19f-5f6b-8fe4-82aadf692e69|e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|0.7102656
8eb5f009-e19f-5f6b-8fe4-82aadf692e69|771a2358-ddbd-531c-bc47-6ca485a4bfc1|0.7426768
8eb5f009-e19f-5f6b-8fe4-82aadf692e69|6eab57c8-bff9-5da9-9a6f-473762a2e2e0|0.7488081
8eb5f009-e19f-5f6b-8fe4-82aadf692e69|5e80ba66-736f-5eba-8a86-3514615b9192|0.7032545
8eb5f009-e19f-5f6b-8fe4-82aadf692e69|e4fa5579-4d34-5eb4-ba11-ab63393faced|0.73784435
8eb5f009-e19f-5f6b-8fe4-82aadf692e69|eeaf25ba-caa1-5780-a853-1884b3640b58|0.71032536
8eb5f009-e19f-5f6b-8fe4-82aadf692e69|397d5f2e-f24c-5e58-8055-f75f53ca7579|0.7613547
8eb5f009-e19f-5f6b-8fe4-82aadf692e69|d3ce4611-f180-58dd-8162-4475ce4ccca4|0.72711545
8eb5f009-e19f-5f6b-8fe4-82aadf692e69|315d78ea-3e00-5910-ba06-c617a6f56b67|0.7021559
8eb5f009-e19f-5f6b-8fe4-82aadf692e69|bbe996d4-c0eb-5f08-a0b5-71738338c5fa|0.72321826
a457ae18-3d53-5606-a49f-e3e1b5751f62|8462d553-c67e-5afd-8991-86e5bd2ccbc3|0.8216913
a457ae18-3d53-5606-a49f-e3e1b5751f62|67b3ad9a-ce77-5f2d-a8e9-1e793844461e|0.720766
a457ae18-3d53-5606-a49f-e3e1b5751f62|1d4dc628-5223-5c7a-8e32-279b05e07dae|0.7966215
a457ae18-3d53-5606-a49f-e3e1b5751f62|e60098f9-ef90-50b6-9692-5f76c2e846c9|0.7495661
8462d553-c67e-5afd-8991-86e5bd2ccbc3|80170b2e-3e72-52fc-91be-b1cf2156c44c|0.74035436
8462d553-c67e-5afd-8991-86e5bd2ccbc3|67b3ad9a-ce77-5f2d-a8e9-1e793844461e|0.7257199
8462d553-c67e-5afd-8991-86e5bd2ccbc3|1d4dc628-5223-5c7a-8e32-279b05e07dae|0.8748121
8462d553-c67e-5afd-8991-86e5bd2ccbc3|e60098f9-ef90-50b6-9692-5f76c2e846c9|0.8003565
033f0867-d40c-5be4-842a-982a023153b4|e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|0.7536371
033f0867-d40c-5be4-842a-982a023153b4|771a2358-ddbd-531c-bc47-6ca485a4bfc1|0.7580936
033f0867-d40c-5be4-842a-982a023153b4|43e69129-7365-54bd-aeab-16f735763df5|0.7085023
033f0867-d40c-5be4-842a-982a023153b4|6eab57c8-bff9-5da9-9a6f-473762a2e2e0|0.70637125
033f0867-d40c-5be4-842a-982a023153b4|71327753-8af1-5a2b-b8c3-029349850034|0.73862165
033f0867-d40c-5be4-842a-982a023153b4|782a3cc4-5996-5527-9ebf-a843bd3d093a|0.7127694
033f0867-d40c-5be4-842a-982a023153b4|e4fa5579-4d34-5eb4-ba11-ab63393faced|0.77422327
033f0867-d40c-5be4-842a-982a023153b4|a03ab34a-3b22-5cc9-8c38-daeb9c02fa4d|0.7009389
033f0867-d40c-5be4-842a-982a023153b4|893f0393-d64f-5cc7-b34a-6716359b440b|0.7377442
033f0867-d40c-5be4-842a-982a023153b4|57d35ee1-d70e-5a84-b5f8-f49f6813c9a2|0.75712436
033f0867-d40c-5be4-842a-982a023153b4|397d5f2e-f24c-5e58-8055-f75f53ca7579|0.78660035
033f0867-d40c-5be4-842a-982a023153b4|d3ce4611-f180-58dd-8162-4475ce4ccca4|0.7030682
033f0867-d40c-5be4-842a-982a023153b4|fa58c01b-0da0-5c59-9f5c-a70569d835d9|0.7180535
033f0867-d40c-5be4-842a-982a023153b4|a67f14c2-9ec7-5118-bea2-d3ce358c798b|0.73373383
033f0867-d40c-5be4-842a-982a023153b4|cca15919-aa7f-5aca-a182-1765f96ba5a6|0.97178763
033f0867-d40c-5be4-842a-982a023153b4|315d78ea-3e00-5910-ba06-c617a6f56b67|0.71813464
033f0867-d40c-5be4-842a-982a023153b4|2de61511-7ba2-55e7-96b8-ada5bd7781ac|0.7931875
033f0867-d40c-5be4-842a-982a023153b4|bbe996d4-c0eb-5f08-a0b5-71738338c5fa|0.7196961
61e38117-7d2e-5c00-8a88-0082fb1ba3c0|e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|0.7272245
61e38117-7d2e-5c00-8a88-0082fb1ba3c0|80170b2e-3e72-52fc-91be-b1cf2156c44c|0.7841811
61e38117-7d2e-5c00-8a88-0082fb1ba3c0|771a2358-ddbd-531c-bc47-6ca485a4bfc1|0.76187056
61e38117-7d2e-5c00-8a88-0082fb1ba3c0|0992f71e-f38a-5a70-a8d0-1b1c1687fcbc|0.84389675
61e38117-7d2e-5c00-8a88-0082fb1ba3c0|1433a044-d92e-5b9b-bdc6-a5f774e845d5|0.74428743
61e38117-7d2e-5c00-8a88-0082fb1ba3c0|d71cc949-4bfe-5979-ab8e-cadc2376f792|0.7271879
61e38117-7d2e-5c00-8a88-0082fb1ba3c0|782a3cc4-5996-5527-9ebf-a843bd3d093a|0.75456786
61e38117-7d2e-5c00-8a88-0082fb1ba3c0|e4fa5579-4d34-5eb4-ba11-ab63393faced|0.7304372
61e38117-7d2e-5c00-8a88-0082fb1ba3c0|893f0393-d64f-5cc7-b34a-6716359b440b|0.728989
61e38117-7d2e-5c00-8a88-0082fb1ba3c0|57d35ee1-d70e-5a84-b5f8-f49f6813c9a2|0.7258795
61e38117-7d2e-5c00-8a88-0082fb1ba3c0|d3ce4611-f180-58dd-8162-4475ce4ccca4|0.7445131
61e38117-7d2e-5c00-8a88-0082fb1ba3c0|777ae3c8-6619-5022-8004-0f6c119f777f|0.7209207
61e38117-7d2e-5c00-8a88-0082fb1ba3c0|a67f14c2-9ec7-5118-bea2-d3ce358c798b|0.720568
61e38117-7d2e-5c00-8a88-0082fb1ba3c0|a7a57862-6871-5ca1-8fae-b3a4d873c35f|0.7421515
61e38117-7d2e-5c00-8a88-0082fb1ba3c0|2de61511-7ba2-55e7-96b8-ada5bd7781ac|0.7067772
9b1a1ec9-d766-5bf7-84c2-ac516c36ea84|9eac8033-bf66-5379-9139-5b694bbbc644|0.7069389
9b1a1ec9-d766-5bf7-84c2-ac516c36ea84|e20e5a0f-f4d2-5f3a-8235-09fcc97b6749|0.7189902
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|762e507d-fd56-56cd-bc5e-eea417faeb2c|0.7895135
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|dc137c74-a8c7-580e-b8af-00996628b94f|0.78109777
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|771a2358-ddbd-531c-bc47-6ca485a4bfc1|0.9098082
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|8a1bb92d-9d40-57d5-bcca-e12c7c9e7186|0.86204
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|0992f71e-f38a-5a70-a8d0-1b1c1687fcbc|0.7560186
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|1433a044-d92e-5b9b-bdc6-a5f774e845d5|0.7942324
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|7ca268a2-0dc2-5e62-8131-5e63bf7e46d5|0.74711657
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|a910cb90-b7cc-5b4c-994c-c8e19bdedc7f|0.7370964
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|43e69129-7365-54bd-aeab-16f735763df5|0.8228242
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|6eab57c8-bff9-5da9-9a6f-473762a2e2e0|0.8116568
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|5e80ba66-736f-5eba-8a86-3514615b9192|0.8048696
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|71327753-8af1-5a2b-b8c3-029349850034|0.8890347
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|fd4d30ad-4fd3-5edb-8e83-5d784215ef14|0.72069174
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|d71cc949-4bfe-5979-ab8e-cadc2376f792|0.80962956
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|782a3cc4-5996-5527-9ebf-a843bd3d093a|0.8618317
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|e4fa5579-4d34-5eb4-ba11-ab63393faced|0.95738304
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|eeaf25ba-caa1-5780-a853-1884b3640b58|0.7416537
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|893f0393-d64f-5cc7-b34a-6716359b440b|0.73200387
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|3895e0eb-b8c6-5d1f-8142-5c7817eaf269|0.7390406
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|57d35ee1-d70e-5a84-b5f8-f49f6813c9a2|0.80842376
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|397d5f2e-f24c-5e58-8055-f75f53ca7579|0.88118243
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|d3ce4611-f180-58dd-8162-4475ce4ccca4|0.91778547
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|51c6d774-b69a-50ba-9771-e5f79c792f2e|0.7843099
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|fa58c01b-0da0-5c59-9f5c-a70569d835d9|0.95953137
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|a0b3510a-429a-5e36-b1dd-074761891384|0.723884
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|1e37a627-ca2d-55a1-9f87-24d628e28f48|0.7011305
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|eb442cd7-6de0-52c8-8469-ea55ff081ae5|0.70252794
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|6b76b77a-6834-5bbb-9578-b45444fcbb11|0.700464
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|fcf48faf-0d46-57b3-b229-e7c7ad878785|0.7071228
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|a67f14c2-9ec7-5118-bea2-d3ce358c798b|0.8471031
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|cca15919-aa7f-5aca-a182-1765f96ba5a6|0.72547305
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|23feef02-912c-5090-baeb-d75d49d8a6fa|0.73109686
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|807e8c06-6071-5dc9-bf08-ca6bb848db82|0.7313243
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|6b6ba767-2e63-504b-b72d-a4955d52135c|0.74675983
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|3cf36529-c850-580d-bf58-4503b9a4cdc2|0.79693675
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|315d78ea-3e00-5910-ba06-c617a6f56b67|0.8353768
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|7ff4566d-e6e6-5a17-afca-58f38e27e864|0.70862436
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|4b2039bc-2912-5a9f-8ad7-bf04d7388178|0.7812652
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|2de61511-7ba2-55e7-96b8-ada5bd7781ac|0.8468858
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|31d3c86f-df1d-520a-ad1e-4c4a78647eca|0.7591069
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|9eddc0cb-9a7b-5915-b91c-7fedd1d7ea0e|0.7702571
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|bbe996d4-c0eb-5f08-a0b5-71738338c5fa|0.8242824
e8ce73cc-9711-5cc4-bbaf-55f16f9e7a79|5729c3db-4f31-501f-b79c-e84d69d3d9ee|0.7260293
762e507d-fd56-56cd-bc5e-eea417faeb2c|771a2358-ddbd-531c-bc47-6ca485a4bfc1|0.76533395
762e507d-fd56-56cd-bc5e-eea417faeb2c|8a1bb92d-9d40-57d5-bcca-e12c7c9e7186|0.7050967
762e507d-fd56-56cd-bc5e-eea417faeb2c|1433a044-d92e-5b9b-bdc6-a5f774e845d5|0.74129075
762e507d-fd56-56cd-bc5e-eea417faeb2c|a910cb90-b7cc-5b4c-994c-c8e19bdedc7f|0.7364579
762e507d-fd56-56cd-bc5e-eea417faeb2c|43e69129-7365-54bd-aeab-16f735763df5|0.72427607
762e507d-fd56-56cd-bc5e-eea417faeb2c|6eab57c8-bff9-5da9-9a6f-473762a2e2e0|0.7601972
762e507d-fd56-56cd-bc5e-eea417faeb2c|5e80ba66-736f-5eba-8a86-3514615b9192|0.7015667
762e507d-fd56-56cd-bc5e-eea417faeb2c|71327753-8af1-5a2b-b8c3-029349850034|0.8406809
762e507d-fd56-56cd-bc5e-eea417faeb2c|782a3cc4-5996-5527-9ebf-a843bd3d093a|0.7426743
762e507d-fd56-56cd-bc5e-eea417faeb2c|e4fa5579-4d34-5eb4-ba11-ab63393faced|0.7795853
762e507d-fd56-56cd-bc5e-eea417faeb2c|3895e0eb-b8c6-5d1f-8142-5c7817eaf269|0.76211137
762e507d-fd56-56cd-bc5e-eea417faeb2c|57d35ee1-d70e-5a84-b5f8-f49f6813c9a2|0.74295694
762e507d-fd56-56cd-bc5e-eea417faeb2c|397d5f2e-f24c-5e58-8055-f75f53ca7579|0.79004115
762e507d-fd56-56cd-bc5e-eea417faeb2c|d3ce4611-f180-58dd-8162-4475ce4ccca4|0.75905234
762e507d-fd56-56cd-bc5e-eea417faeb2c|fa58c01b-0da0-5c59-9f5c-a70569d835d9|0.8007371
762e507d-fd56-56cd-bc5e-eea417faeb2c|a0b3510a-429a-5e36-b1dd-074761891384|0.7725877
762e507d-fd56-56cd-bc5e-eea417faeb2c|eb442cd7-6de0-52c8-8469-ea55ff081ae5|0.844307
762e507d-fd56-56cd-bc5e-eea417faeb2c|315d78ea-3e00-5910-ba06-c617a6f56b67|0.7152142
762e507d-fd56-56cd-bc5e-eea417faeb2c|e6e3549d-181c-56e6-a32b-3453a7084b19|0.8449555
762e507d-fd56-56cd-bc5e-eea417faeb2c|992329bf-cc57-55bd-9d79-8c97d9423c4b|0.70075023
762e507d-fd56-56cd-bc5e-eea417faeb2c|4b2039bc-2912-5a9f-8ad7-bf04d7388178|0.7640771
762e507d-fd56-56cd-bc5e-eea417faeb2c|2de61511-7ba2-55e7-96b8-ada5bd7781ac|0.7609874
762e507d-fd56-56cd-bc5e-eea417faeb2c|31d3c86f-df1d-520a-ad1e-4c4a78647eca|0.92003673
762e507d-fd56-56cd-bc5e-eea417faeb2c|9eddc0cb-9a7b-5915-b91c-7fedd1d7ea0e|0.9383849
762e507d-fd56-56cd-bc5e-eea417faeb2c|bbe996d4-c0eb-5f08-a0b5-71738338c5fa|0.7811844
762e507d-fd56-56cd-bc5e-eea417faeb2c|5729c3db-4f31-501f-b79c-e84d69d3d9ee|0.72840315
dc137c74-a8c7-580e-b8af-00996628b94f|771a2358-ddbd-531c-bc47-6ca485a4bfc1|0.7333675
dc137c74-a8c7-580e-b8af-00996628b94f|8a1bb92d-9d40-57d5-bcca-e12c7c9e7186|0.7363517
dc137c74-a8c7-580e-b8af-00996628b94f|43e69129-7365-54bd-aeab-16f735763df5|0.78806204
dc137c74-a8c7-580e-b8af-00996628b94f|6eab57c8-bff9-5da9-9a6f-473762a2e2e0|0.7254697
dc137c74-a8c7-580e-b8af-00996628b94f|5e80ba66-736f-5eba-8a86-3514615b9192|0.7150174
dc137c74-a8c7-580e-b8af-00996628b94f|71327753-8af1-5a2b-b8c3-029349850034|0.741019
dc137c74-a8c7-580e-b8af-00996628b94f|fd4d30ad-4fd3-5edb-8e83-5d784215ef14|0.7835448
dc137c74-a8c7-580e-b8af-00996628b94f|d71cc949-4bfe-5979-ab8e-cadc2376f792|0.8149757
dc137c74-a8c7-580e-b8af-00996628b94f|782a3cc4-5996-5527-9ebf-a843bd3d093a|0.77780294
dc137c74-a8c7-580e-b8af-00996628b94f|e4fa5579-4d34-5eb4-ba11-ab63393faced|0.75839674
dc137c74-a8c7-580e-b8af-00996628b94f|eeaf25ba-caa1-5780-a853-1884b3640b58|0.700768
dc137c74-a8c7-580e-b8af-00996628b94f|57d35ee1-d70e-5a84-b5f8-f49f6813c9a2|0.7356451
dc137c74-a8c7-580e-b8af-00996628b94f|397d5f2e-f24c-5e58-8055-f75f53ca7579|0.72783
dc137c74-a8c7-580e-b8af-00996628b94f|d3ce4611-f180-58dd-8162-4475ce4ccca4|0.79513717
dc137c74-a8c7-580e-b8af-00996628b94f|51c6d774-b69a-50ba-9771-e5f79c792f2e|0.71700484
dc137c74-a8c7-580e-b8af-00996628b94f|fa58c01b-0da0-5c59-9f5c-a70569d835d9|0.74951607
dc137c74-a8c7-580e-b8af-00996628b94f|97b56f72-ac09-5eac-a5fa-296c3c1cc86f|0.7619069
dc137c74-a8c7-580e-b8af-00996628b94f|3cf36529-c850-580d-bf58-4503b9a4cdc2|0.7761475
dc137c74-a8c7-580e-b8af-00996628b94f|2de61511-7ba2-55e7-96b8-ada5bd7781ac|0.763739
dc137c74-a8c7-580e-b8af-00996628b94f|bbe996d4-c0eb-5f08-a0b5-71738338c5fa|0.75779355
f6ad863d-cacd-54e2-bd80-87e1fbe2166e|fc4fee86-f3df-55d0-ba90-ebbb23b5664c|0.7309769
f6ad863d-cacd-54e2-bd80-87e1fbe2166e|e757f1a1-4196-5939-ae76-56f6eece4e64|0.8221753
f6ad863d-cacd-54e2-bd80-87e1fbe2166e|4df9a659-3fc9-5359-83aa-89e56f1edeb8|0.7088068
9eac8033-bf66-5379-9139-5b694bbbc644|18a92a79-2a69-54b6-a601-a46515bb3c63|0.72250587
9eac8033-bf66-5379-9139-5b694bbbc644|a8f9e5d4-f6c7-53e0-ba6d-d580f44bfcd2|0.7617178
9eac8033-bf66-5379-9139-5b694bbbc644|9f5daf67-6224-563d-983a-132e5fc7f1d2|0.7318865
80170b2e-3e72-52fc-91be-b1cf2156c44c|771a2358-ddbd-531c-bc47-6ca485a4bfc1|0.70709854
80170b2e-3e72-52fc-91be-b1cf2156c44c|0992f71e-f38a-5a70-a8d0-1b1c1687fcbc|0.74827605
80170b2e-3e72-52fc-91be-b1cf2156c44c|1433a044-d92e-5b9b-bdc6-a5f774e845d5|0.74268484
